2025/06/05 21:17:21 Running in pod
2025/06/05 21:17:23 Connected to vCenter: ALM-VC-01.alm.mentorg.com

2025/06/05 21:17:24 Connected to OpenStack
2025/06/05 21:17:24 VCenter Thumbprint: ee:da:39:bb:b1:83:79:aa:f3:b1:7c:7b:2d:51:45:a4:93:ec:b6:a6

2025/06/05 21:17:25 Creating volumes in OpenStack
Volume f39b1e79-5d19-4565-94a9-fefea8295b98 is still attached to server retrying 0 times
Volume f39b1e79-5d19-4565-94a9-fefea8295b98 is still attached to server retrying 1 times
2025/06/05 21:17:39 Volumes created successfully
2025/06/05 21:17:39 CBT Enabled: false
2025/06/05 21:17:39 CBT is not enabled. Enabling CBT
2025/06/05 21:17:39 Creating temporary snapshot of the source VM
2025/06/05 21:17:40 Snapshot created successfully
2025/06/05 21:17:40 Snapshot deleted successfully
2025/06/05 21:17:40 CBT enabled successfully
2025/06/05 21:17:41 Starting NBD server
2025/06/05 21:17:41 Copying disk 0, Completed: 0%
2025-06-05T21:08:55Z	INFO	openstackcreds-controller	Setting flavors for OpenstackCreds '[{1096b61d-5c8b-4bbc-bdab-25cd2a2af710 10 8192 Migrated-1C-8GB-10GB-hdd 1 0 1 true 0 } {12dd7fe8-ec67-46fc-964f-cbab0fe4b7ab 10 1024 Migrated-2C-1GB-10GB-hdd 1 0 2 true 0 } {15a73ddd-0591-41d3-a025-262b4db71c8c 10 12288 Migrated-8C-12GB-10GB-hdd 1 0 8 true 0 } {16afaef2-22ab-469f-ae60-efdfdc6446f1 10 32768 Migrated-8C-32GB-10GB-hdd 1 0 8 true 0 } {17dc8539-3cce-4b0a-9716-fb9245a0466c 10 2048 Migrated-1C-2GB-10GB-hdd 1 0 1 true 0 } {1a14f1af-3b11-4362-a673-a6c3e387e558 0 1024 pf9.unknown 1 0 1 true 0 } {2ac1813a-18d5-4e85-9993-36b90ce3a901 10 16384 Migrated-8C-16GB-10GB-hdd 1 0 8 true 0 } {35143ccd-761f-4781-8b2f-c38ce3e25759 10 1024 Migrated-1C-1GB-10GB-hdd 1 0 1 true 0 } {3cb9016c-fa96-49ec-932a-f7782498c4b9 160 16384 m1.xlarge4x2 1 0 8 true 0 } {4161f45d-f9c1-48c4-8b0c-3080f7255f85 10 32768 Migrated-24C-32GB-10GB-hdd 1 0 24 true 0 } {43a98985-f9be-4498-a407-0fe16eb467b4 10 16384 Migrated-2C-16GB-10GB-hdd 1 0 2 true 0 } {44f70362-cb8b-4736-8cea-de82d2d172eb 10 6144 Migrated-1C-6GB-10GB-hdd 1 0 1 true 0 } {471f43a1-9622-4b05-861c-7fd2d04afe9b 10 16384 Migrated-24C-16GB-10GB-hdd 1 0 24 true 0 } {4783bee0-9511-449a-b3a8-d8b0e0e7e5f8 10 4096 Migrated-2C-4GB-10GB-hdd 1 0 2 true 0 } {4bb6e255-31bf-4807-b826-2eef283a2abe 20 4096 test 1 0 2 true 0 } {4eed144a-aca7-46aa-8426-14373889f3da 10 32768 Migrated-16C-32GB-10GB-hdd 1 0 16 true 0 } {4ff267ef-9734-4c2d-9646-0ced5fa1ff7a 10 16384 Migrated-6C-16GB-10GB-hdd 1 0 6 true 0 } {55f2e226-0ed1-4c13-a245-eb484863a3bd 40 4096 m1.medium 1 0 2 true 0 } {5c366312-32d8-4659-8bda-a56ae2adea50 10 16384 Migrated-4C-16GB-10GB-hdd 1 0 4 true 0 } {622f33ee-81c8-426c-8e9f-acba997339ba 10 16384 Migrated-16C-16GB-10GB-hdd 1 0 16 true 0 } {6af4379b-f420-4f4b-9ce1-6a76fc8b673a 10 131072 Migrated-16C-128GB-10GB-hdd 1 0 16 true 0 } {6b187f36-f1af-4919-a4db-ec10aa540fda 10 4096 Migrated-4C-4GB-10GB-hdd 1 0 4 true 0 } {847cebbf-9dbd-4d3b-b4f1-5f0180c589c3 20 2048 m1.small 1 0 1 true 0 } {a2c05260-5a4a-47de-ab65-a67d0db07c61 10 24576 Migrated-4C-24GB-10GB-hdd 1 0 4 true 0 } {a5fcf57d-99fa-4c38-ae0c-61c552e943d9 80 8192 m1.large 1 0 4 true 0 } {c2640183-2fb2-4e58-8bfe-e13ee3e1915f 10 96256 Migrated-16C-96GB-10GB-hdd 1 0 16 true 0 } {c6d77980-e933-4783-be00-270ab89a418a 60 16384 VJB-flv-001 1 0 16 true 0 } {cb010d33-44eb-42ec-a236-166819f0bf91 160 16384 m1.xlarge 1 0 8 true 0 } {cca0ed24-ec4e-48ad-b622-01b201417081 1 512 m1.tiny 1 0 1 true 0 } {d4e71e4c-ea91-41bd-a958-112bd7e0bb30 10 8192 Migrated-2C-8GB-10GB-hdd 1 0 2 true 0 } {d839d3bf-5386-4588-9587-d514c708673c 10 65536 Migrated-24C-64GB-10GB-hdd 1 0 24 true 0 } {ef875165-b30b-498b-a9fc-f513e145e0c7 10 8192 Migrated-4C-8GB-10GB-hdd 1 0 4 true 0 }]
'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "6e764c5c-cc91-4e43-b53e-8bf4db68f192"}
2025-06-05T21:08:55Z	ERROR	openstackcreds-controller	Error updating spec of OpenstackCreds 'mob-lab-mob-sls-infra'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "6e764c5c-cc91-4e43-b53e-8bf4db68f192", "error": "Operation cannot be fulfilled on openstackcreds.vjailbreak.k8s.pf9.io \"mob-lab-mob-sls-infra\": the object has been modified; please apply your changes to the latest version and try again"}
github.com/platform9/vjailbreak/k8s/migration/internal/controller.(*OpenstackCredsReconciler).reconcileNormal
	/workspace/internal/controller/openstackcreds_controller.go:137
github.com/platform9/vjailbreak/k8s/migration/internal/controller.(*OpenstackCredsReconciler).Reconcile
	/workspace/internal/controller/openstackcreds_controller.go:90
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Reconcile
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:119
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).reconcileHandler
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:334
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255
2025-06-05T21:08:55Z	ERROR	Reconciler error	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "6e764c5c-cc91-4e43-b53e-8bf4db68f192", "error": "Operation cannot be fulfilled on openstackcreds.vjailbreak.k8s.pf9.io \"mob-lab-mob-sls-infra\": the object has been modified; please apply your changes to the latest version and try again"}
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).reconcileHandler
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:347
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).processNextWorkItem
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:294
sigs.k8s.io/controller-runtime/pkg/internal/controller.(*Controller[...]).Start.func2.2
	/go/pkg/mod/sigs.k8s.io/controller-runtime@v0.20.4/pkg/internal/controller/controller.go:255
2025-06-05T21:08:55Z	INFO	openstackcreds-controller	Reconciling OpenstackCreds 'mob-lab-mob-sls-infra'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e"}
2025-06-05T21:08:55Z	INFO	openstackcreds-controller	OpenstackCreds 'mob-lab-mob-sls-infra' CR is being created or updated	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e"}
2025-06-05T21:08:55Z	INFO	openstackcreds-controller	Validating OpenstackCreds 'mob-lab-mob-sls-infra' object	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e"}
2025-06-05T21:08:55Z	INFO	Trusting certificate for OpenStack endpoint	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e", "authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
Image ID found Image ID ed7e3ca2-83c2-4b1b-ba48-33f153f9c632
2025-06-05T21:08:55Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "be32ae50-74a2-4e24-87ed-66f069173580", "name": "vjailbreak-master"}
2025-06-05T21:08:55Z	INFO	vjailbreaknode-controller	Reconciling VjailbreakNode	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "858ba07c-bee0-497d-ab83-cc338ea38cb9"}
2025-06-05T21:08:57Z	INFO	Trusting certificate for OpenStack endpoint	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "858ba07c-bee0-497d-ab83-cc338ea38cb9", "authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:08:57Z	INFO	Trusting certificate for OpenStack endpoint	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e", "authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
Image ID found Image ID ed7e3ca2-83c2-4b1b-ba48-33f153f9c632
2025-06-05T21:08:58Z	INFO	vjailbreaknode-controller	Skipping master node, updating flavor	{"controller": "vjailbreaknode", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VjailbreakNode", "VjailbreakNode": {"name":"vjailbreak-master","namespace":"migration-system"}, "namespace": "migration-system", "name": "vjailbreak-master", "reconcileID": "858ba07c-bee0-497d-ab83-cc338ea38cb9", "name": "vjailbreak-master"}
Image ID found Image ID ed7e3ca2-83c2-4b1b-ba48-33f153f9c632
2025-06-05T21:08:59Z	INFO	openstackcreds-controller	Getting flavors for OpenstackCreds 'mob-lab-mob-sls-infra'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e"}
2025-06-05T21:09:00Z	INFO	Trusting certificate for OpenStack endpoint	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e", "authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:01Z	INFO	openstackcreds-controller	Successfully got flavors for OpenstackCreds 'mob-lab-mob-sls-infra'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e"}
2025-06-05T21:09:01Z	INFO	openstackcreds-controller	Setting flavors for OpenstackCreds '[{1096b61d-5c8b-4bbc-bdab-25cd2a2af710 10 8192 Migrated-1C-8GB-10GB-hdd 1 0 1 true 0 } {12dd7fe8-ec67-46fc-964f-cbab0fe4b7ab 10 1024 Migrated-2C-1GB-10GB-hdd 1 0 2 true 0 } {15a73ddd-0591-41d3-a025-262b4db71c8c 10 12288 Migrated-8C-12GB-10GB-hdd 1 0 8 true 0 } {16afaef2-22ab-469f-ae60-efdfdc6446f1 10 32768 Migrated-8C-32GB-10GB-hdd 1 0 8 true 0 } {17dc8539-3cce-4b0a-9716-fb9245a0466c 10 2048 Migrated-1C-2GB-10GB-hdd 1 0 1 true 0 } {1a14f1af-3b11-4362-a673-a6c3e387e558 0 1024 pf9.unknown 1 0 1 true 0 } {2ac1813a-18d5-4e85-9993-36b90ce3a901 10 16384 Migrated-8C-16GB-10GB-hdd 1 0 8 true 0 } {35143ccd-761f-4781-8b2f-c38ce3e25759 10 1024 Migrated-1C-1GB-10GB-hdd 1 0 1 true 0 } {3cb9016c-fa96-49ec-932a-f7782498c4b9 160 16384 m1.xlarge4x2 1 0 8 true 0 } {4161f45d-f9c1-48c4-8b0c-3080f7255f85 10 32768 Migrated-24C-32GB-10GB-hdd 1 0 24 true 0 } {43a98985-f9be-4498-a407-0fe16eb467b4 10 16384 Migrated-2C-16GB-10GB-hdd 1 0 2 true 0 } {44f70362-cb8b-4736-8cea-de82d2d172eb 10 6144 Migrated-1C-6GB-10GB-hdd 1 0 1 true 0 } {471f43a1-9622-4b05-861c-7fd2d04afe9b 10 16384 Migrated-24C-16GB-10GB-hdd 1 0 24 true 0 } {4783bee0-9511-449a-b3a8-d8b0e0e7e5f8 10 4096 Migrated-2C-4GB-10GB-hdd 1 0 2 true 0 } {4bb6e255-31bf-4807-b826-2eef283a2abe 20 4096 test 1 0 2 true 0 } {4eed144a-aca7-46aa-8426-14373889f3da 10 32768 Migrated-16C-32GB-10GB-hdd 1 0 16 true 0 } {4ff267ef-9734-4c2d-9646-0ced5fa1ff7a 10 16384 Migrated-6C-16GB-10GB-hdd 1 0 6 true 0 } {55f2e226-0ed1-4c13-a245-eb484863a3bd 40 4096 m1.medium 1 0 2 true 0 } {5c366312-32d8-4659-8bda-a56ae2adea50 10 16384 Migrated-4C-16GB-10GB-hdd 1 0 4 true 0 } {622f33ee-81c8-426c-8e9f-acba997339ba 10 16384 Migrated-16C-16GB-10GB-hdd 1 0 16 true 0 } {6af4379b-f420-4f4b-9ce1-6a76fc8b673a 10 131072 Migrated-16C-128GB-10GB-hdd 1 0 16 true 0 } {6b187f36-f1af-4919-a4db-ec10aa540fda 10 4096 Migrated-4C-4GB-10GB-hdd 1 0 4 true 0 } {847cebbf-9dbd-4d3b-b4f1-5f0180c589c3 20 2048 m1.small 1 0 1 true 0 } {a2c05260-5a4a-47de-ab65-a67d0db07c61 10 24576 Migrated-4C-24GB-10GB-hdd 1 0 4 true 0 } {a5fcf57d-99fa-4c38-ae0c-61c552e943d9 80 8192 m1.large 1 0 4 true 0 } {c2640183-2fb2-4e58-8bfe-e13ee3e1915f 10 96256 Migrated-16C-96GB-10GB-hdd 1 0 16 true 0 } {c6d77980-e933-4783-be00-270ab89a418a 60 16384 VJB-flv-001 1 0 16 true 0 } {cb010d33-44eb-42ec-a236-166819f0bf91 160 16384 m1.xlarge 1 0 8 true 0 } {cca0ed24-ec4e-48ad-b622-01b201417081 1 512 m1.tiny 1 0 1 true 0 } {d4e71e4c-ea91-41bd-a958-112bd7e0bb30 10 8192 Migrated-2C-8GB-10GB-hdd 1 0 2 true 0 } {d839d3bf-5386-4588-9587-d514c708673c 10 65536 Migrated-24C-64GB-10GB-hdd 1 0 24 true 0 } {ef875165-b30b-498b-a9fc-f513e145e0c7 10 8192 Migrated-4C-8GB-10GB-hdd 1 0 4 true 0 }]
'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e"}
2025-06-05T21:09:01Z	INFO	openstackcreds-controller	Successfully authenticated to Openstack 'https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3'	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e"}
2025-06-05T21:09:01Z	INFO	Trusting certificate for OpenStack endpoint	{"controller": "openstackcreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "OpenstackCreds", "OpenstackCreds": {"name":"mob-lab-mob-sls-infra","namespace":"migration-system"}, "namespace": "migration-system", "name": "mob-lab-mob-sls-infra", "reconcileID": "1194c412-1656-439e-a8d5-37668c66bc3e", "authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:03Z	INFO	Closing scope for VMWareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "af73ec1c-5ab9-44cd-a273-6cf922b4b55f", "name": "alm-vc-01-alm", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-06-05T21:09:03Z	INFO	Reconciling VMwareCreds 'alm-vc-01-alm' object	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "5110b646-d335-4bc0-b230-30cf6e79579a"}
2025-06-05T21:09:03Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:04Z	INFO	Successfully authenticated to VMware 'alm-vc-01-alm'	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "5110b646-d335-4bc0-b230-30cf6e79579a"}
2025-06-05T21:09:04Z	INFO	Adding finalizer to VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "5110b646-d335-4bc0-b230-30cf6e79579a", "name": "alm-vc-01-alm", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-06-05T21:09:04Z	INFO	Successfully validated VMwareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "5110b646-d335-4bc0-b230-30cf6e79579a", "name": "alm-vc-01-alm", "finalizers": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-06-05T21:09:05Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:07Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:09Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
Error creating or updating VM 'shadow-sb-centos6-64b-template (6bba3ef6-21f0-41a2-a7e7-ea04a3099ee1)': failed to convert VM name: name 'shadow-sb-centos6-64b-template-6bba3ef6-21f0-41a2-a7e7-ea04a3099ee1' is not a valid K8s name: [name part must be no more than 63 characters]
2025-06-05T21:09:10Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:11Z	INFO	Waited before sending request	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "5110b646-d335-4bc0-b230-30cf6e79579a", "delay": "1.045272593s", "reason": "client-side throttling, not priority and fairness", "verb": "PUT", "URL": "https://10.43.0.1:443/apis/vjailbreak.k8s.pf9.io/v1alpha1/namespaces/migration-system/vmwaremachines/analyzer-docker-01-jzus/status"}
2025-06-05T21:09:20Z	INFO	Closing scope for VMWareCreds	{"controller": "vmwarecreds", "controllerGroup": "vjailbreak.k8s.pf9.io", "controllerKind": "VMwareCreds", "VMwareCreds": {"name":"alm-vc-01-alm","namespace":"migration-system"}, "namespace": "migration-system", "name": "alm-vc-01-alm", "reconcileID": "5110b646-d335-4bc0-b230-30cf6e79579a", "name": "alm-vc-01-alm", "finalizer": ["vmwarecreds.k8s.pf9.io/finalizer"]}
2025-06-05T21:09:20Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:22Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:24Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:25Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:27Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:29Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:31Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:34Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:35Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:37Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
2025-06-05T21:09:39Z	INFO	Trusting certificate for OpenStack endpoint	{"authURL": "https://disw-na-other-mob-lab.app.pcd.platform9.com/keystone/v3"}
